2024-04-15 09:42:48,495 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: defer
2024-04-15 09:42:48,495 INFO    HandlerThread:15228 [handler.py:handle_request_defer():170] handle defer: 8
2024-04-15 09:42:48,495 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: defer
2024-04-15 09:42:48,495 INFO    SenderThread:15228 [sender.py:send_request_defer():608] handle sender defer: 8
2024-04-15 09:42:48,495 INFO    SenderThread:15228 [job_builder.py:build():281] Attempting to build job artifact
2024-04-15 09:42:48,495 INFO    SenderThread:15228 [job_builder.py:_get_source_type():400] is repo sourced job
2024-04-15 09:42:48,553 INFO    SenderThread:15228 [job_builder.py:build():374] adding wandb-job metadata file
2024-04-15 09:42:48,576 INFO    SenderThread:15228 [sender.py:transition_state():612] send defer: 9
2024-04-15 09:42:48,576 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: defer
2024-04-15 09:42:48,576 DEBUG   SenderThread:15228 [sender.py:send():379] send: artifact
2024-04-15 09:42:48,576 INFO    HandlerThread:15228 [handler.py:handle_request_defer():170] handle defer: 9
2024-04-15 09:42:48,648 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: poll_exit
2024-04-15 09:42:48,910 INFO    SenderThread:15228 [sender.py:send_artifact():1475] sent artifact job-https___github.com_BabaSanfour_MFRS.git_models_models_train.py - {'id': 'QXJ0aWZhY3Q6Nzk1Mjg3Mzk0', 'digest': '2d9dc6dc47d460e74b092eb0db8c3681', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_BabaSanfour_MFRS.git_models_models_train.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_BabaSanfour_MFRS.git_models_models_train.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2MjI4OTA0OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzk1Mjg3Mzk0', 'versionIndex': 0}}, 'version': 'v0'}
2024-04-15 09:42:48,910 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: defer
2024-04-15 09:42:48,910 INFO    SenderThread:15228 [sender.py:send_request_defer():608] handle sender defer: 9
2024-04-15 09:42:48,910 INFO    SenderThread:15228 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-15 09:42:49,146 INFO    SenderThread:15228 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\files\output.log
2024-04-15 09:42:49,146 INFO    SenderThread:15228 [dir_watcher.py:finish():388] scan: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\files
2024-04-15 09:42:49,146 INFO    SenderThread:15228 [dir_watcher.py:finish():402] scan save: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\files\config.yaml config.yaml
